Goblet	Tuft	Paneth	M-like cell	Enteroendocrine	BEST4+ epithelial	DUOX2+ epithelial	Pediatric colonocyte	Adult colonocyte	Enterocyte	TA	Cycling TA	Fetal progenitor	Fetal cycling TA	Fetal colonocyte	Fetal enterocyte
ZFP62	0.0366027851002971	0.0966028915594742	0.0136375326142213	0.00585135379320545	0.016205026835677	0.0087269009120271	0.00854193759770827	0.0125651108547116	0.00633529586145265	0.0100680499182209	0.0302533153738108	0.00834097629731778	0.00914109463559265	0.00226948860475662	0.00644583520302855	0.00953314721585352
ZFP64	0.0181798969358531	0.111731066247731	0.00264765187719185	0.00314727295976891	0.00765305800274585	0.0287498197053276	0.00714483878458094	0.0415218156449167	0.0159939573857879	0.00556606090776457	0.0201837072163554	0.00194779939160727	0.00595200174268851	0.00102971681411967	0.00298777055930066	0.0102717711791849
ZFY	0.0240573404696206	0.0105877245548234	0.00436466713866135	0.00118687918537419	0.0453470412086892	0.024058187107782	0.00633436369690465	0.0254419222314306	0.0272809780180713	0.0121942947449696	0.0256512637364742	0.0021608944342224	0.0626219212161609	0.0282665470096244	0.00552130161279296	0.0184123938270124
ZMAT2	0.00459103153934026	0.00563822481188214	0.00227653237489345	0	0.00161513982380146	0.00147158271567638	0.00119060928019488	0.0199833198554918	0.00257009920804629	0.00183152309594981	0.00584780875636259	0.000366629424431997	0.00176247368450944	0.000775327275136184	0.00156170908819775	0.00234997086227096
ZNF124	0.0338369295143907	0.216041081007793	0.00983699327239129	0.00230131793249344	0.0348658495344146	0.00536387573410868	0.00407763687547757	0.116999195387254	0.014802469697495	0.00437618466868861	0.014960656783974	0.00225510789046268	0.00569258815445484	0.0015457474581293	0.00794508861346421	0.0193944239864179
ZNF135	0.0737112412831505	0.0697837446638944	0.00935690582949966	0.00132880397295476	0.0116116671430679	0.0248102718472115	0.0169209905734444	0.0950323267647709	0.0639402907292218	0.0244509287872851	0.229724335727108	0.0164415461844186	0.0244872482803181	0.00580605367557718	0.00193104268150868	0.0291301311070873
ZNF140	0.0830160123743445	0.0636986496686062	0.0070074201844873	0.00135811893032844	0.0253909982820217	0.0444379158479837	0.0279176613623728	0.15172252356944	0.0917172306501385	0.0245198500502163	0.191707595225779	0.0184695709774241	0.0550287826169049	0.0198798991941832	0.0768585706947575	0.0814464108061087
ZNF143	0.0230346116847917	0.0205560774257033	0.00731729312194418	0.000461345881252573	0.0110834678902944	0.00885440557737893	0.00954544070950614	0.0264780724979913	0.0271295295053331	0.0197264223295023	0.063338203589191	0.00642735816839946	0.0179164478535494	0.00504615079878579	0.00593817301262634	0.019724430201617
ZNF148	0.0801240029235827	0.049102044395297	0.0100295090224282	0.00171856607338339	0.0289752704630605	0.043250880953121	0.0333067753418	0.0908811632994937	0.0806926209670337	0.0469003251166813	0.191683681590093	0.0253776130927893	0.0846762798235121	0.0258068191297287	0.0473690142642822	0.0887935450415941
ZNF16	0.0520303477772482	0.0267062461409188	0.00551595385903647	0.00114491204922273	0.0237343757797451	0.0195626563563002	0.013638574641868	0.0564272514378307	0.0366946303013687	0.0238359785308994	0.0973353803212494	0.0274029429212477	0.0400530078047459	0.0168788951723158	0.023696665985628	0.0297223864239972
ZNF165	0.127278596821925	0.0274213267169342	0.0080578989473099	0.00333406409702075	0.0295605406603416	0.0550054775297549	0.0559470857000469	0.1002712544159	0.154715830480843	0.0680722133935402	0.256359387048769	0.073781853395711	0.0799759644385432	0.0329236022792148	0.0895701985648403	0.120793443841117
ZNF195	0.0975006290688473	0.00780402583057849	0.0121923695779745	0.00484345373101036	0.00408408727965948	0.0463448441829344	0.0518866704469292	0.0496881706885461	0.0630346042625534	0.0374876942452644	0.18136404162246	0.0580063081148563	0.0205831392133482	0.00371694435765701	0.00959075358588113	0.00767870391140257
ZNF219	0.12847116322081	0.0456371580125257	0.0091587377839879	0.00264100618246454	0.0208675643162293	0.0517043102765214	0.0448384967217955	0.128951559086467	0.156823949875741	0.0640658478216488	0.287552003812467	0.077869248035033	0.0822863344778666	0.0278526439841743	0.044762700458769	0.084871173003252
ZNF263	0.113512922298892	0.0896327304162126	0.0113503516788899	0.00300358252340538	0.0518535369979403	0.037280311864047	0.0348918648898698	0.153696723511743	0.104848094177575	0.0478355119796299	0.236505802622735	0.062224623484034	0.0793380927207211	0.0261958387706906	0.0254733386350451	0.0629216655889553
ZNF274	0.0651641946546777	0.0593137423530847	0.00812076748218737	0.00494481435913463	0.0180316585688267	0.0300452475650878	0.0176212707530005	0.097411502347199	0.061619683446926	0.0301507683434258	0.134074813159305	0.0212212951543894	0.0394436227862641	0.0118830851484721	0.0537774651319586	0.14920485840164
ZNF358	0.129626630077333	0.027573622307742	0.00831183818871462	0.00243139809733983	0.0354755303617291	0.0483411478367407	0.0420496802064257	0.0585061121883237	0.106579783976863	0.0653731286273423	0.281791586412764	0.0963177767559718	0.117123729425163	0.0527823827456657	0.0909333445986035	0.120260759100675
ZNF384	0.0765454195627419	0.0525871956750298	0.0143932578538651	0.0022072893771945	0.0115283341954137	0.0271148954553299	0.0169554302117937	0.114306971021017	0.0702516253522457	0.176155613670495	0.0833238348424529	0.0160360327278432	0.027383481878582	0.0060732011508482	0.0111220698045612	0.0921241586571925
ZNF436	0.125958648807792	0.100830301033319	0.0372734100865968	0.00854171755215893	0.0173619026028877	0.0137315048427361	0.0315545388940761	0.155078115378231	0.0651176929143799	0.0456788182648068	0.0747509363885361	0.0149746714924691	0.0116024294021262	0.00415249588405731	0.00381607440855047	0.0164875108018746
ZNF444	0.123213441045981	0.0469238778311872	0.0108226189219349	0.00284501205186694	0.0321380733793136	0.0372624258091341	0.0314590887452517	0.0987529013742998	0.0693382469561507	0.0399757930076483	0.264455255120945	0.0734176713203885	0.19398719035649	0.0733251463638306	0.0748700740072594	0.104147549517079
ZNF467	0.12868079215538	0.0342550370139931	0.0099928043042421	0.00367504263640017	0.0403911236259665	0.046685477392444	0.0447090136738493	0.083701885931121	0.0969254993109598	0.0501523129398508	0.282860822433789	0.0991521408842745	0.151567762878329	0.0662504905619578	0.065149974376285	0.0948819457685515
ZNF471	0.0740343283097783	0.0333458574602703	0.00687760482344923	0.0020221805035604	0.0183826750604725	0.0451503066225182	0.0244583853022411	0.101288396736284	0.0470538614457821	0.0214003675416714	0.243638498796251	0.0701963899089368	0.0938052188690182	0.0434751416439624	0.0982417443422269	0.0512017068958749
ZNF492	0.0180955218244693	0.0111314914456082	0.00357268223077589	0.000637718814742394	0.00642243709441659	0.0113566293864928	0.00645040186628243	0.077615335611001	0.0202991793339677	0.00676981624154327	0.0416887422162756	0.0184942195615426	0.0263382894900531	0.0270095767329885	0.00829904135154647	0.0101841493258436
ZNF502	0.0438253006721009	0.0734750395278093	0.00672088052131059	0.000796474650176959	0.0124643465679677	0.0171186513470747	0.00922069179885054	0.0627855073198214	0.0293006417405509	0.015178850722686	0.100686490895349	0.0123148321614249	0.0370800096303735	0.010032478041119	0.0107194810889002	0.0209690990740419
ZNF513	0.0732956722852668	0.063494785383578	0.00860591670265543	0.00127370792834025	0.0763980649214925	0.023932424464202	0.0149628062715261	0.104269653568076	0.0552489114456838	0.0209502266546001	0.208341792930798	0.0156027829203373	0.0241219659680272	0.00664556464500465	0.00798120653190981	0.0323280265699957
ZNF549	0.0679800528259918	0.111867892344924	0.00799808713035577	0.00192466876527309	0.0354352473634093	0.0283037220677039	0.0133702180078448	0.0713304459012629	0.0428639859673283	0.0189113888942214	0.17662687770706	0.0155307597280994	0.0716901579381752	0.0304230633044127	0.116139529412044	0.139592015099956
ZNF557	0.251668532751339	0.0414135565931302	0.0115446515898363	0.00168873260600477	0.0159873026879912	0.0273500305895038	0.0298048880069826	0.0888584578256558	0.0702383274242762	0.0354933501801301	0.171567435559634	0.0669905525106159	0.0713199141011688	0.0217477199824616	0.037486878164241	0.0633116439620519
ZNF562	0.0546937358917255	0.0332294090774709	0.00685303871857756	0.00104334436428499	0.01938924944335	0.0280203043845597	0.019174252506855	0.0663061978661466	0.0538982552718563	0.0091578152333639	0.0631011215156898	0.0109773511410822	0.0169232395666434	0.0060429349009764	0.0117549137062518	0.0235283441943001
ZNF569	0.0474622062905522	0.0289750874920909	0.00701925097971479	0.000486769325254044	0.0143064867980334	0.0197324042560825	0.0161980912220494	0.0428266959078472	0.0437767034476525	0.0181497615317041	0.0566235300461342	0.0201066609413435	0.0238795173132792	0.0250429334505377	0.0165684711013304	0.0249498678848752
ZNF595	0.0342768751107454	0.0139194832877826	0.0113582034883182	0	0.0292067897820866	0.00687362954343718	0.00438695967157343	0.0345748667861274	0.00694069742515513	0.0128834409322436	0.0396326122615498	0.0101666982428597	0.0135269557961269	0.00420266695014326	0.0159304244631252	0.00847623651208218
ZNF600	0.0917987265383921	0.0193792656280087	0.00440787525716058	0.00310383311805773	0.0153038437438399	0.0424268227906567	0.05043783170006	0.0671828979844147	0.145741287879725	0.0901848817007442	0.205355962093576	0.0857807507339327	0.118713684879533	0.0461084034995038	0.0759559008431494	0.156154489161494
ZNF607	0.0251040722691165	0.0363011547857868	0.00740681108966057	0.00254228203769025	0.0400042067890742	0.0194087188705526	0.0190340275312475	0.0467341490163112	0.0329174291801041	0.0137144046815062	0.0253608757037938	0.00262440640401596	0.018808171559468	0.00528042448386401	0.00778843998195111	0.0303393392953941
ZNF615	0.0882417046002439	0.0572992906966331	0.0078733887132888	0.00413711450009902	0.0148048965576142	0.0238509288081372	0.0303453543223116	0.117210274328432	0.0679759923322131	0.0306158723068581	0.145756012501939	0.015182072467448	0.0355424660971527	0.00983803443726228	0.0111506716533391	0.0501250213444305
ZNF678	0.0314946210855154	0.407224808935188	0.00924635152198539	0.00192648230092718	0.00804664862399862	0.0119360064771363	0.00748523638634746	0.03770667183398	0.0214806184898345	0.0124043433401426	0.0275133466106838	0.00871378194513084	0.0192468304515353	0.00466114944530338	0.00705792386141879	0.0189190884323708
ZNF700	0.0330625894422977	0.0410224574989997	0.00616904878856706	0.00323256817765527	0.0381593073343061	0.0103408391108246	0.00657319892852914	0.0511226459536651	0.0190888935329321	0.0215335722278773	0.12655244827045	0.0453013101585575	0.0784721425658377	0.0407063115316783	0.0987173627161244	0.0293965870616151
ZNF740	0.00355129647883368	0.00765981971651952	0.00106355478516351	0	0.0198750962531878	0.0016748408579722	0.00149865661407311	0.0171807220055036	0.0026467669595418	0.0024082136745418	0.00874178976948103	0.00106322346280263	0.00311863112630861	0.000979341125628808	0.000690766667651221	0.000865857235778034
ZNF772	0.0117246154812705	0.0559923312962214	0.00650433574129339	0.00128422260506467	0.0106022756790921	0.00847523296341368	0.00276794692948967	0.0168522301283331	0.0059104446867162	0.00420163174507515	0.0180345686254682	0.00120774630576903	0.0131102028678661	0.00352456738351603	0.0031009241476696	0.0256395329679925
ZNF787	0.127490250622097	0.0311804568979525	0.00839746259190088	0.00282613072216509	0.0317265724477835	0.0459295498550415	0.0465642195355548	0.0778549658667997	0.128046029402953	0.0543126028019747	0.272107914893359	0.0937760458592131	0.0961911571500389	0.0421263613808677	0.085358894681975	0.107456790876614
ZNF91	0.13172924321567	0.0486162448143028	0.0104380067711232	0.00267178283866054	0.0326214330318229	0.0452440876119571	0.0369706929250239	0.0898215093190518	0.0967441320636425	0.0584450985259987	0.296585801709837	0.0792772908827264	0.128885844467867	0.0489429738513064	0.0637593567489368	0.11911589556339
ZSCAN12	0.0306690991826751	0.0364905093606762	0.0165447367757868	0	0.0261986453620043	0.00697574908725374	0.00482341190311886	0.0834245189926733	0.00500354612082365	0.00823411975221189	0.0298012004787016	0.00409184618562841	0.0184430596548407	0.00509701347658509	0.0102046560473303	0.00875323228642289
ZXDB	0.0342816450603459	0.102805347948613	0.0149436205961523	0.00280595058000044	0.0102820843357236	0.00948190280544503	0.017259182891567	0.0419945242585682	0.017123351033941	0.0147545632298336	0.0362125183028621	0.00520698910360007	0.00819517549077853	0.00113909350959951	0.00324318345759622	0.0155115048992689
